id,driver,passenger,make,model,year,from,to,driver_phone,passenger_phone,ride_fare
fe3dcfea-043f-4bd2-93ac-524f5ff4ccec,Christan Winley,Stephi Burlingham,Honda,CR-V,2002,1612 Porter Point,229 Jackson Road,838-201-3647,604-601-6158,$47.17
48130e69-09d8-4623-a357-d23eab08748b,Bary Rigg,Micky Leahair,Volvo,S60,2013,584 Carey Point,707 Prairie Rose Point,797-788-6160,751-896-5136,$21.12
2818ef7d-f829-4b3c-919b-7de9e2117118,Kimberlee Wybrew,Joye Gammade,Chrysler,PT Cruiser,2004,51 Maple Alley,9684 Graedel Point,730-274-1019,107-366-0951,$18.64
532c958a-3a73-4701-b26e-f2491fd59e42,Evyn Shatliff,Karlotta Duplock,Porsche,Boxster,2004,69 Porter Hill,10 Menomonie Parkway,882-830-3806,389-858-4338,$48.26
3701d143-3b42-4657-b574-f6f3037a55d0,Marris Widdicombe,Eziechiele Brackenridge,Mazda,Miata MX-5,2007,72 Jana Street,20890 4th Park,734-619-2804,161-300-0627,$43.89
f1630ef3-bd0b-4334-8c85-32fff23e16e0,Tallia Vasquez,Chris Klos,Infiniti,Q,1992,691 Loeprich Pass,10 Farragut Crossing,173-775-5553,365-517-8414,$40.91
659c3a4d-59d0-44fe-9bf4-d1116edd5700,Bret Rampley,Raynell Free,Chevrolet,Impala,2008,4575 Shoshone Park,0 Little Fleur Circle,564-640-1349,853-437-1820,$27.79
11ddace6-304e-4076-9fe7-6674866b2381,Kahaleel Paaso,Shaw Batt,Buick,Skylark,1988,92378 Veith Pass,245 Florence Way,820-891-3520,971-166-5301,$3.13
e9b7b030-2889-490b-ab1a-d25ff0a66fdd,Cal Pallaske,Nerti Laydon,Pontiac,Grand Prix,1997,95569 Tennyson Drive,7 Pearson Way,386-483-0120,457-146-7383,$26.77
677218c8-e4e0-41af-830d-66b562555110,Cynthea Tomankiewicz,Mona France,Acura,RSX,2002,56 Pankratz Court,55129 Jana Crossing,964-814-0725,829-205-9143,$22.00
3b240a35-9706-47da-aec7-d051e1c93a76,Jobie Sibley,Shelly Leschelle,Audi,A8,2011,19526 Luster Way,1 Lukken Terrace,793-212-8485,443-323-0697,$45.84
35987174-1a8a-4a87-87c5-2dd7679e54fb,Mara Godsmark,Megen Dory,Geo,Tracker,1995,38 Fulton Avenue,44009 Elka Point,429-980-1876,349-793-8289,$39.75
a90b8653-1ab6-478a-9ad5-f6b3d6228774,Tatum De Gregoli,Gustie Egleton,Nissan,300ZX,1995,17914 Onsgard Drive,1 Brentwood Terrace,580-147-4313,318-805-6104,$8.53
7058c824-1e6f-4238-89db-9449c025dbb6,Elsy Semrad,Penn Mumbray,Honda,Accord,2004,1056 Manitowish Crossing,87 Talisman Trail,123-390-7106,440-967-2568,$47.91
0038fd39-94c0-4ad7-9390-752e1fd39690,Heall Spriggs,Geri Pavis,Mazda,RX-8,2011,9 Carioca Parkway,23 Orin Pass,259-606-8306,699-595-4070,$8.78
c278e562-32aa-46e4-b956-d3a341a212d0,Papagena Segrave,Sean Guynemer,Ford,Econoline E350,1995,4132 Superior Center,4 Lakeland Parkway,237-368-1640,175-888-3814,$1.56
6a310df1-7f6e-442c-b6b4-f60d15a676d7,Mateo Netti,Rubia Vennard,Suzuki,Sidekick,1993,59470 Caliangt Pass,6 Upham Trail,687-346-1495,257-720-7468,$4.87
181ac178-2d7f-4fa0-93b5-9d8f9c9192b0,Jean Stileman,Elihu Casetta,Land Rover,Range Rover Sport,2009,24 Forster Terrace,4951 Granby Trail,349-283-2571,832-853-5556,$28.43
078421e6-60fd-4d8c-929a-3cd861aed732,Melodee Clute,Tessy Rodinger,Cadillac,DeVille,2001,89 Jenna Junction,8752 Tomscot Junction,595-989-1187,620-392-6618,$15.81
052b25ba-4c89-4edd-91f4-04f993d0a34f,Granger Neve,Boonie Outhwaite,Jeep,Liberty,2009,40542 Grover Trail,86 Chinook Trail,910-780-0208,320-525-0759,$27.34
aa2e0b1f-3c8f-407f-b09c-5d6454986789,Morgan Weatherall,Hardy Attack,Oldsmobile,Cutlass Supreme,1994,51866 Gateway Center,9 Carey Terrace,292-230-1365,815-595-7836,$26.44
ac96a214-cee2-4aad-8970-327ae93937cf,Querida Jacobovitz,Seana Pereira,Honda,Civic,1994,18 Gina Plaza,57135 Everett Center,333-435-1109,447-835-0797,$24.95
4e964467-e3c9-4de9-b697-afd47ca2dc6a,Abbe Spradbrow,Harrison Brolechan,Mazda,Tribute,2005,6166 Walton Road,45 Melby Junction,568-575-1118,601-904-2248,$40.03
20f76c7e-44c4-40c0-b4f2-3390a95fd888,Leoine Clover,Janaya Conochie,Fairthorpe,Rockette,1960,6481 Golf Course Point,79 Butterfield Park,989-853-0663,736-808-8681,$49.35
8be4526a-9823-457f-9713-5a687296cb43,Jehanna Kynman,Lida Beretta,Infiniti,J,1995,1579 Ramsey Parkway,0 Bonner Place,528-782-8932,576-778-3446,$28.21
2c91c287-8c4d-4924-b3da-f64d01100bf5,Rosalind Corbert,Sherwynd Rominov,Audi,S4,1993,629 Sherman Crossing,106 Elka Avenue,679-347-7424,970-292-5099,$3.14
020aad3e-10ed-4240-90bd-d97569a9c224,Mariana McDonald,Editha Ainslee,Chevrolet,Silverado,2011,7492 Harbort Junction,5603 Rockefeller Plaza,474-377-6787,227-814-1256,$39.28
dde05988-dadd-49ad-98f7-ab1a26a71c7f,Jamison Tattam,Alene Semper,Buick,Enclave,2008,4282 Graceland Way,67 Knutson Junction,329-708-8673,688-985-7332,$22.15
1011699e-422f-4343-a9c2-ac752ae6ec06,Kyla Rentz,Mark Schach,Mazda,Mazda6 5-Door,2006,0 Randy Avenue,2 Troy Court,690-188-2757,600-359-8883,$9.62
a30e2892-557c-48d1-ada3-bd11b7207584,Karon Simmonds,Brenna Lumsdall,Ford,F250,2005,25281 Kropf Avenue,65 Merry Street,754-152-0985,256-583-7355,$18.72
17993208-701d-47dd-b6c2-eae00fe4d210,Crystie Tovey,Olimpia Edgehill,Lexus,RX,2010,4 Parkside Terrace,069 Alpine Trail,939-154-3561,292-634-8945,$43.96
eccca455-cb6a-413b-8f52-47efdce4fe80,Anabelle Ucceli,Miguelita Giannazzi,Mercedes-Benz,SLS AMG,2012,7 Nova Lane,653 Scoville Crossing,434-649-9264,943-100-8638,$35.14
a99fca50-2223-416e-b0bf-d0100fa71fef,Osmund Plait,Bethena Tivnan,Ford,Windstar,1996,6410 Annamark Court,6822 Acker Plaza,419-794-5319,236-574-9912,$40.27
b68bbe3d-9511-4ea5-b9b2-a4b10cd39f6c,Faydra Shellshear,Lucienne Beggio,Ford,Ranger,1999,40 Jenifer Junction,29 Barnett Pass,102-628-8585,163-734-9552,$10.14
befd67a5-a72d-4a46-84f1-8b1d84eb58b9,Reece Fullman,Adelheid Presnail,Mitsubishi,Tredia,1986,84 Lunder Road,6496 Forest Alley,805-142-8733,864-869-0499,$29.09
64a42984-e671-4d09-9228-506ba7f8584e,Anatol Goburn,Gard Collihole,Ford,Mustang,1972,3364 Anniversary Pass,386 Sauthoff Hill,569-778-7265,293-994-7661,$44.25
2f7c3796-04bc-41ce-a059-c92e80c96729,Cullen Blanchet,Drusilla Linsay,Ford,E-Series,1963,29852 Hoffman Trail,0222 Redwing Plaza,212-862-3860,437-139-5682,$10.15
2a793aa9-0586-4248-bd4d-bfb49fb9929b,Katherina Giacoboni,Elmo Overshott,Lincoln,Aviator,2005,8833 Ramsey Hill,99153 Lake View Alley,387-832-7298,163-181-5972,$30.97
50197d3b-60a7-4736-94bd-5d19d9f85057,Nedi Celez,Woodie Devonside,Volkswagen,Golf,2005,6 Tomscot Place,2220 Fieldstone Place,461-168-9857,504-856-5328,$9.28
8a0b2e15-af36-4359-b1b4-258e1e50ef5f,Tibold Dibbe,Jesus Pinckard,Audi,5000S,1984,00798 School Park,1 Russell Road,318-766-7927,260-139-6993,$15.98
f3bb7215-b57b-49b1-afd8-e1faacdf2cf0,Alec Licquorish,Eran Burde,Ford,Taurus,2002,8 Hanson Road,173 Rockefeller Junction,146-104-0422,310-192-6899,$35.51
ad99f009-1f9c-4d8f-8d02-f0db0f2e8691,Miguel Clemits,Justen Spivey,Toyota,Supra,1998,78 Union Point,5 Maywood Terrace,496-910-2090,232-465-9054,$1.92
10eaa0e8-8f84-4d93-b2b4-fb4cc0bf3650,Sunshine Bernollet,Barri Rawood,Pontiac,Montana SV6,2006,3464 Hintze Junction,6862 Redwing Drive,524-177-9804,483-667-3859,$30.07
fc65820b-5dd5-4d40-8813-4b54f201ab2d,Padgett Sogg,Leandra Rubertis,Subaru,Impreza WRX,2011,1 Derek Street,55 Sunfield Place,489-654-3497,231-835-0035,$26.79
2992fa9d-ba9a-4631-8916-8a1f25d94d90,Britt Bedboro,Wittie Heaphy,Pontiac,Sunfire,2005,11 Lawn Junction,12076 Fairview Plaza,931-703-0579,796-436-8030,$42.84
1a774c9f-1b8d-4860-8016-4e4f5ecda262,Iorgos Vurley,Malissa Woollcott,Buick,Electra,1987,79623 American Ash Hill,008 Bunting Way,423-381-8294,811-296-2087,$1.62
634788da-1e80-4553-8ee2-d2a42e73561e,Estella Kleinplatz,Wayland Flipsen,Buick,LeSabre,1999,37 Brown Place,50737 Nancy Park,648-387-2271,693-607-0550,$40.43
65376056-8b9e-470e-8c5d-5d463b8f925d,Althea Lamborn,Esra Vater,Lexus,LX,2008,3 Gina Terrace,072 Toban Parkway,992-590-7944,195-988-6818,$44.71
4551a80b-35c1-4550-8f31-65e6f2fc6e9b,Alayne Billanie,Orelle Sherebrook,Lexus,SC,2003,7 Lawn Parkway,83451 Derek Junction,718-616-7909,478-228-6011,$8.90
1b82ec57-2b3c-450e-8894-2676cbc78153,Teddie Speechley,Dorey Linturn,Holden,Monaro,2004,07 Cottonwood Pass,10 Portage Street,684-975-0461,925-897-3541,$25.39
29dc11d8-8a42-490c-aff4-97c3695cd927,Wayne Banishevitz,Brandi Shawl,Ram,Dakota,2011,60078 Waxwing Park,5 Hovde Place,127-679-2069,376-748-2857,$40.83
075ac2e7-11dd-4802-8a52-a1dfbd7612e0,Axel Demeza,Sydney Cholonin,Buick,Roadmaster,1996,68 Coleman Parkway,53 Tennessee Plaza,172-124-0680,855-844-5568,$30.12
d15045fe-17d6-409a-8008-c74a71fd7633,Finley Stubbley,Reese Jewers,Pontiac,Sunbird,1988,81801 Luster Hill,6 Hansons Court,461-854-2675,132-572-8855,$31.80
de57e3ad-929c-4667-a0f0-da35af613785,Sammie Gerwood,Falkner Gillan,Audi,90,1988,5 Oxford Plaza,2 Melrose Street,885-200-8171,885-695-0334,$36.89
5fa5e7ba-e5c3-42f4-8cb8-78a4be258c5a,Orlan Kearey,Elva Miskimmon,Chevrolet,Blazer,1992,8786 Bashford Court,89377 Randy Plaza,644-571-7581,120-323-9519,$35.24
7f7f24cf-0d62-40dc-8bd7-2d4bf086805f,Bobbe Shepheard,Ennis Maffetti,GMC,Savana,2006,06 Morningstar Circle,97908 Judy Terrace,710-542-3803,720-157-6999,$6.29
c09cc4fd-1802-43c6-b0da-58a4293d391f,Morgen Mattocks,Gnni Foxen,Land Rover,Range Rover,2003,8 Forest Run Way,77 Gulseth Hill,994-152-6715,194-136-2725,$40.96
dea33bd6-191a-4f60-b926-65395adc4df9,Fionna Shadrack,Lief Shepheard,BMW,645,2005,409 Debs Place,278 Sunnyside Avenue,398-574-3765,736-571-9811,$19.18
b3eda251-13cb-462f-b77b-c0f01f9bfb68,Tirrell Duferie,Tim Latter,BMW,X5 M,2013,01 Northfield Park,0446 Gerald Plaza,953-227-3339,483-300-1556,$47.50
98304e2c-beb0-4b8f-99f7-445be3a4e845,Margaretha Petran,Scarlett Cartmill,Toyota,Matrix,2009,8191 Cherokee Road,1585 Valley Edge Point,455-349-3814,399-484-9064,$23.34
740905f4-0662-421c-a3cc-b8626f254d31,Dre Hakey,Rivalee Elstow,Dodge,Dakota,1997,6 Clemons Court,4335 Fordem Circle,792-784-7508,294-915-9245,$49.61
52a36574-c44e-45e6-b9d0-0a014a9fce26,Brian Draycott,Humfrey Roo,Mazda,Mazdaspeed 3,2010,02837 Morningstar Lane,20 Graceland Park,899-691-9128,884-413-1854,$49.38
f40adcf2-1a70-4f0f-8bfa-30c9f3a6370a,Charmion Prott,Annadiane Boggis,Land Rover,Discovery,2000,38 Utah Alley,40702 Tomscot Point,340-785-3182,701-909-5424,$19.24
b49eb654-7528-48bd-b2b0-05a4b6ed407b,Andros Hansill,Clevie Manton,Volkswagen,Touareg,2011,5 Macpherson Park,69843 Upham Trail,209-913-6750,546-899-3782,$12.50
abc99fb1-ae2a-4012-9bd8-1d08ac0eea46,Martie Klempke,Zed Dods,Pontiac,Solstice,2008,56386 Green Ridge Terrace,14282 Nancy Road,287-833-0623,459-899-2550,$47.49
4c443885-2256-4a09-8540-52f0f6b00578,Jacquie Kinrade,Archibald Piotrkowski,Mazda,CX-9,2010,5 Cascade Place,96677 Arkansas Pass,243-924-0695,273-786-5239,$30.60
f680d507-4e54-4072-a9e9-db036c1450ad,Enrico Brodeau,Lanita Gherardelli,Ford,Thunderbird,1977,38270 Artisan Hill,84 Steensland Pass,664-614-5413,104-167-0536,$32.56
29820243-facf-4e97-b869-6bc5e793123f,Farly Airy,Dieter Vuittet,Chevrolet,Express 1500,1999,1 Brown Center,12326 Eastwood Alley,708-504-9544,429-906-6364,$46.42
23519955-e8d5-4660-b5ee-b28c2f1d178c,Erika Coulling,Querida Dorow,Infiniti,J,1993,4 Thierer Parkway,0977 1st Hill,744-955-6734,104-168-8031,$4.51
bca601ef-f899-4b5e-b9ad-63ac23ed4322,Zolly Valeri,Edyth Abdon,Ford,ZX2,2003,90 Rusk Plaza,55 6th Lane,873-447-9989,610-845-5008,$2.39
3e30fbb7-df35-46a9-85ad-af3b29579951,Wyn Wisdish,Ellis Puttick,Nissan,Titan,2009,6 Hallows Alley,83474 Homewood Court,956-924-9315,610-116-2348,$47.20
f9d9a399-acd0-481b-bba5-1f7ad179e879,Waring Jolland,Alex Trenholm,Chevrolet,Venture,1997,32789 Stoughton Parkway,06516 Boyd Street,917-224-2335,551-588-0064,$22.11
47161728-062e-41b0-b57e-d1ea5d2d24cb,Estrella Middle,Marty Cardenoza,BMW,M3,2009,48007 Alpine Hill,6932 Reindahl Terrace,391-995-9511,495-293-7658,$7.75
ecf0a3a9-a265-405c-b618-a7214ceda488,Mela Pontefract,Cordi Rimmington,Subaru,B9 Tribeca,2007,2 Weeping Birch Lane,10 Heffernan Alley,761-814-6041,960-747-2490,$19.31
e6477d4a-85f2-442c-b15a-73159ae3d9af,Dyanne Semple,Dorine Skae,Pontiac,Montana,2005,19619 Morning Hill,64653 Katie Hill,425-351-1372,877-401-3513,$15.37
29a79fa4-3bdd-473b-98f6-f83f17e847cd,Mae Grimditch,Roseanne Flaunier,Lexus,GS,1993,4175 Havey Lane,34966 Meadow Vale Plaza,974-582-5946,195-866-3055,$3.22
22c4a49e-38bd-489b-a410-04fed6dc909e,Izzy Crush,Weylin Bosomworth,Mazda,MX-5,2002,83 Evergreen Avenue,8392 Red Cloud Crossing,393-273-0307,345-624-7035,$37.48
8d0a88ff-b876-4480-9162-7f2e7be5368e,Shelton Matusson,Emeline Culshaw,Jeep,Liberty,2007,5 Heath Avenue,57879 Golden Leaf Circle,127-660-3587,199-655-2553,$40.21
56bb0793-25ca-44ac-97c8-f4bb25eab65d,Collin Quinby,Pace Tothacot,GMC,Suburban 2500,1996,461 7th Road,80 Homewood Road,323-655-4967,178-873-3215,$19.12
8635bd4f-440d-4a29-be78-1c49392c25d5,Cati Harring,Darby Bertot,Infiniti,EX,2008,2718 Florence Trail,56628 Kings Alley,413-706-4409,796-178-6452,$30.75
18457fde-f420-4a35-a0dc-3a375d0d4463,Cory McNalley,Vincent Waddams,Ford,Econoline E250,1996,868 Clyde Gallagher Plaza,674 Hoffman Alley,656-327-8542,739-769-9041,$32.66
4abf56e3-b67a-4150-afb2-dbab17e3487a,Lynna Seelbach,Carly Lansbury,Chevrolet,Camaro,1978,8041 Stoughton Street,0670 Bashford Alley,750-188-2351,827-944-6411,$11.43
d9913cc0-3510-4eb2-a5a5-d61c3a41c465,Elysha Hewson,Helaina Cosham,Jeep,Wrangler,2009,0639 Hollow Ridge Drive,660 Gulseth Plaza,237-158-1743,113-242-6488,$28.78
ee436eb8-1efb-467f-91d8-4455e63eb300,Gasparo Otton,Clarette Jowsey,Cadillac,Escalade EXT,2002,344 West Place,7 Golden Leaf Lane,951-535-1697,772-603-6335,$29.21
594bae50-b53d-45aa-b9fa-3921db1ecda4,Cathe Necrews,Jamesy Bredee,Lamborghini,Diablo,2001,5 Dixon Trail,46 Comanche Drive,903-458-5340,119-560-8528,$22.15
6c3d44a3-ca61-42f2-a282-0ff8d2257a14,Towney Coverdale,Dell Tottie,Acura,TL,2010,2951 Straubel Circle,916 Arrowood Street,852-549-6250,710-972-2426,$1.49
061b618c-989b-4b0a-adf0-e6723c3183e3,Conrade Samways,Aggi Otter,Toyota,Celica,1982,96 Buena Vista Street,87662 Manufacturers Parkway,873-694-2552,229-382-0505,$7.81
c5a921be-0cde-4e38-8b45-3f4ec65f2507,Ignacius Rawles,Kassandra Bewsy,Buick,Skylark,1988,9907 Rutledge Hill,5 Merry Plaza,765-921-5528,769-893-0393,$26.79
df599022-038f-4cf3-b80a-bebb96b9c3c2,Vale Peacop,Rozanna Haddon,Lexus,ES,1996,94458 Florence Parkway,36 Troy Plaza,389-256-6281,253-978-6719,$4.96
6849eaff-3af5-42a8-8ee5-52528b24a719,Christiano Perfili,Reinaldo Dursley,Mercedes-Benz,SL-Class,1997,031 Meadow Ridge Park,48959 Northridge Place,972-575-7110,774-131-6037,$24.38
bab5bfd0-8370-4e0d-91a8-4859b9f95645,Rhianna Filipychev,Monica Stoneham,Audi,TT,2003,712 Vernon Hill,5768 Marcy Point,523-497-2144,547-414-9768,$34.10
8681f9bf-05c7-4655-a89f-a5b74001bef0,Aurlie Turvey,Marcela Tibbles,GMC,Suburban 2500,1999,6758 Chive Street,5334 Jenifer Plaza,519-660-8230,288-586-2382,$0.21
a5ace61d-1121-4c15-aed4-7b257c453d3c,Mag Warke,Gennifer Jest,GMC,Yukon Denali,2000,98037 Ramsey Plaza,37 Debs Drive,646-362-8205,587-936-4467,$3.41
691c9b09-1f36-4b5a-8249-9e1d6742609a,Royce Kleeman,Shandie Sadry,Audi,RS4,2007,561 Oakridge Park,0 Farmco Terrace,766-252-9163,280-919-0684,$15.05
4d816f41-0bd5-4364-97d1-e37234830138,Dorolisa Vasyutochkin,Lezlie Smallshaw,Honda,Odyssey,2002,1765 Mockingbird Place,702 Del Sol Hill,489-375-2421,897-857-1930,$35.76
9823c11d-f45a-4aff-853c-b2294e04fc4f,Illa Corinton,Nehemiah Tuffell,Audi,TT,2000,1 Norway Maple Point,3645 Carberry Street,730-963-3536,915-921-0174,$10.64
24462001-ca36-42d2-b652-26fdaeb487b3,Evanne Gilbride,Sadye Choldcroft,Dodge,Durango,2008,25124 Corscot Court,7611 Farwell Center,890-926-6504,457-721-7717,$4.51
6370fb74-3e44-4982-b07d-af78a56fbfdf,Anne-marie Arpe,Marti Stonelake,Ford,Explorer,2010,027 Basil Court,49012 Sycamore Court,528-996-7054,449-874-3997,$32.32
ebf2a96c-f27e-401f-9d46-fca8fc5f0de1,Abie Mishaw,Codie Lerway,Nissan,Sentra,2003,971 Porter Alley,39960 Granby Plaza,428-519-2405,939-255-1814,$30.06
b17de30c-01ac-4109-bd90-77aa5d1a433a,Noellyn Marskell,Cart Mereweather,Cadillac,Eldorado,1996,8446 Springview Street,02753 Vera Lane,745-338-0710,531-231-4650,$37.10
3a3674c6-530f-483c-bd99-2ae0c5854bcb,Chilton Minker,Oran Horlock,Infiniti,J,1996,81 Bashford Point,18 Erie Road,389-520-1482,540-654-4079,$2.57
e1a5a78d-8353-417d-80c7-c845bfdc75ce,Sharleen Dallicott,Rosina De Castri,Suzuki,Vitara,2002,1904 North Trail,82762 Ramsey Road,589-573-8885,407-455-8345,$35.07
6baa91d8-28d7-41a0-b821-5c08c82f7ba4,Demetri McQueen,Virgie Larciere,Volkswagen,Scirocco,1984,185 Muir Road,55658 Colorado Street,973-890-4264,154-633-9718,$14.70
04a176ef-d71b-4246-b772-9b8013db01fb,Christie Matschoss,Patton Norcliff,Ford,Explorer Sport,2003,398 International Avenue,836 Moulton Parkway,484-780-8334,830-186-4037,$5.72
634ab79b-2eab-46c1-9ce5-4850320dd1cb,Archambault Petrushanko,Quinlan Slatter,Oldsmobile,LSS,1997,6 Cambridge Avenue,1611 Crest Line Point,748-602-9657,347-366-1376,$0.41
de8a6e89-b5ed-44fa-ba04-97b1b303543a,Gratia Guerola,Waverly Dukes,Eagle,Summit,1996,926 Maple Wood Avenue,9672 Westerfield Circle,154-772-2157,407-782-9429,$27.49
68655823-906f-4d12-80e8-37bd08e01f95,Therese Monkeman,Meta Raisher,Lexus,ES,1993,1378 Parkside Junction,293 Canary Court,273-905-1063,275-459-9335,$10.38
9fac7d42-16b6-497c-85e1-87bc56994715,Haskel Lyman,Corny Corness,Chevrolet,Lumina,2001,214 Kropf Road,428 Straubel Crossing,995-808-6155,259-299-3652,$41.60
3f2cc75d-54fa-4f14-950d-3f36e6206575,Sib Ughi,Gerik Stuther,Subaru,SVX,1992,494 East Parkway,14 Aberg Parkway,967-704-5225,431-529-5020,$2.70
e62526cb-dcb3-4249-b846-6065ad3c9978,Bank Penni,Frasquito Knightsbridge,Nissan,JUKE,2011,68 Red Cloud Junction,09404 Sutteridge Lane,872-477-1954,483-839-4728,$1.79
c00816a3-edc4-45ab-91bf-09afb1a7b724,Tallou Fache,Fulvia O'Dreain,Saturn,Ion,2006,76 Rusk Court,0048 Parkside Lane,286-798-0288,556-347-9491,$18.10
01957884-6801-4297-95f9-86e89bd94aba,Jennee Oen,Shoshana Tregien,Lexus,LS,1993,3 Lighthouse Bay Place,619 Main Avenue,321-560-9216,716-627-2557,$3.27
9974c3d1-4c1f-4a48-8191-af06add318f4,Hendrika McGlaughn,Evanne Emanuelov,GMC,3500,1992,34238 Karstens Plaza,4 Novick Hill,992-663-7643,648-810-5494,$20.54
261ca6ed-bac8-4151-8d70-fbf7ba77a448,Amil Hastelow,Isidora Inglis,Volvo,S80,2002,93990 Erie Plaza,929 Southridge Avenue,235-287-8030,854-674-3862,$13.88
3a2912c7-c3e6-480a-9f8f-3156ecae6e95,Mace Beak,Philippe McErlaine,BMW,M,2001,70 Sutherland Drive,6875 Grasskamp Pass,480-246-0182,983-202-5779,$5.03
295bf49d-d911-4593-8f42-72cd982c48df,My Tweddell,Callida Stedson,Ford,E250,2009,085 Golden Leaf Lane,14 Mayfield Park,257-642-1556,903-583-3390,$27.80
198a3fe0-602d-4cf5-a82a-22858bb15986,Hurleigh Renfrew,Edgard Coulter,Dodge,Ram 3500 Club,1997,4 Leroy Terrace,91912 Holmberg Parkway,891-927-1409,844-388-7303,$37.56
a1fe9cf3-0c35-4f85-a3d4-ac663e734e4f,Sumner Botterill,Jaquelin Heinzel,Jeep,Liberty,2010,1852 Commercial Terrace,8701 Clarendon Plaza,152-767-8076,837-428-0054,$3.79
d7d0ee3e-d876-4e3b-a399-fc5aba39cf83,Christin Pluvier,Cash Cullon,Audi,A6,2001,6126 Northland Drive,9 Duke Way,244-718-1314,447-801-3431,$2.67
20dd88eb-76c0-4710-81fd-eb3aa6c2f1df,Damien Fortnam,Nomi Olenikov,Mazda,B-Series,1988,45 Sullivan Alley,5 Russell Parkway,891-383-8238,674-183-0320,$39.89
4b0f367f-5341-452a-85a2-2bb59d9921f6,Wolfy Dawidman,Malynda Bras,GMC,Jimmy,1996,9 Anthes Pass,267 Meadow Vale Plaza,211-294-4130,271-377-4375,$48.75
f8541bd1-4998-4ff2-b379-523efbb13637,Falkner Johnes,Abby L'Homme,Hyundai,Genesis,2009,05 Mallard Crossing,17805 Red Cloud Pass,617-807-8203,377-858-4122,$31.72
fa49bda3-0812-47f4-9993-5ea6d77d7980,Ted Bendell,Birdie Tack,Subaru,XT,1987,2365 Delladonna Parkway,6783 Victoria Alley,707-349-4027,925-829-0758,$25.60
57b1eaba-403e-4bae-8562-084c42392838,Mae Liddington,Drake Elnor,Hyundai,Sonata,1993,37470 Cordelia Lane,50811 Hazelcrest Circle,252-993-2726,630-848-3180,$10.89
6f83225f-977a-41c0-b545-92b1aa12ee85,Frazier Hugli,Ester Brightie,Jeep,Wrangler,2011,3518 Rowland Crossing,22142 Clove Road,873-544-5861,598-108-7711,$3.20
4b625f0b-fa6f-4a13-b0f3-44005788fbe9,Germayne Tolomei,Adriane Yendle,Mazda,626,2002,03195 Sunbrook Court,35 Welch Drive,280-115-9735,258-911-9994,$23.33
7d71c105-5004-4c00-ae36-cf14912b9b59,Winnie Galbraeth,Ninnette Scotford,GMC,Suburban 1500,1995,70597 Pawling Court,5186 Hanson Park,197-970-7400,738-305-3330,$11.37
fb8e201e-ab16-4fff-af30-95cfa199f4c2,Gran Priestley,Edgardo Dangl,Chevrolet,Suburban,2011,262 Meadow Valley Parkway,5636 Dovetail Parkway,718-731-5774,878-931-0761,$37.10
6ee67937-fbce-426d-8a6b-67ae86151394,Josephina Manis,Esta Osbourn,Cadillac,Escalade ESV,2008,00489 Eastlawn Street,50124 Meadow Vale Crossing,531-654-3660,289-412-8526,$19.83
69c179fe-109f-461c-956b-008ba1d4ca1b,Quincey Phipson,Andrej Leindecker,Mazda,626,1991,0 Graedel Avenue,2 Ridgeway Street,410-828-1067,260-653-7645,$6.88
b3da90bc-8921-4f85-8f2c-9a1f2b68b156,Lon Coleborn,Margy Sweetzer,MINI,Countryman,2012,440 Carberry Plaza,21 Maywood Avenue,369-115-4329,176-844-8149,$13.12
af2a21c8-e41a-423a-8d5a-9b02fcf2a521,Rutherford Haliburn,Eliot Corkel,Audi,Q5,2009,11 Beilfuss Alley,4255 Johnson Plaza,190-693-4487,313-887-0894,$41.91
2bce0172-9894-4263-beb7-5377ea40521f,Michaeline Corss,Rollie Wass,BMW,1 Series,2010,119 Park Meadow Terrace,99765 Hauk Court,195-636-5981,545-971-9580,$23.32
9e7b6f43-0bbe-4363-acb4-2eaecfe65c68,Koo Galliford,Jephthah Domerque,Mazda,RX-8,2005,50 Northfield Place,77 Saint Paul Pass,170-771-9822,522-443-5392,$19.58
0edc1bb3-1739-4826-a97e-bdd9b99c1e1f,Brietta Schooling,Kaja Pykerman,BMW,330,2006,4 Anniversary Terrace,85 1st Street,398-130-7619,528-391-0046,$18.07
8a0a519d-a135-40d4-b670-0f7d20491adf,Anett Totterdell,Raye Ibbitson,Mercedes-Benz,S-Class,1986,3360 Colorado Park,965 Waubesa Alley,638-649-6293,278-119-9449,$38.31
00d652e1-9c8e-46fb-9477-8fd58b110784,Cordula Micklewright,Amelina Piggott,GMC,Sierra 1500,2011,530 Brentwood Parkway,52 Vermont Hill,751-809-7958,386-985-1049,$48.20
d6962592-8c74-4c67-8d91-08e19d47e59f,Annamaria Clemmen,Fax Newbegin,Mazda,Miata MX-5,1992,61898 Nancy Way,58 Sutteridge Trail,158-914-8422,954-111-3132,$11.92
1f2db6d5-35c0-4b83-b785-6c14788ec075,Willette Budnik,Willis Heinrici,Lincoln,LS,2004,198 Longview Pass,76524 Oxford Junction,707-293-6233,657-921-9902,$8.05
97094e5b-1edc-4801-9b6d-ed40053914e2,Naoma MacGiffin,Lisabeth Lamacraft,Nissan,Quest,2009,0445 Arrowood Road,930 Petterle Point,465-452-4733,996-787-0818,$46.11
d7bcbc1e-f1fd-42f2-9a82-15b10f495b5b,Dwayne Creamer,Karina Salvati,Mercury,Grand Marquis,1988,533 Grayhawk Road,56081 Heffernan Trail,904-242-8667,949-282-1743,$18.37
